 Count  Overhead File                    Line Function
     6         6 @Base\genericmemory.jl   153 unsafe_copyto!(dest::Memory{Abstr…
     6         0 …\compiler\ssair\ir.jl  1812 iterate_compact(compact::Core.Com…
     6         1 …piler\ssair\passes.jl  1331 sroa_pass!(ir::Core.Compiler.IRCo…
     6         0 …compiler\utilities.jl   399 find_ssavalue_uses(body::Vector{A…
     6         0 @Base\bitset.jl          102 _setint!
     6         1 …ler\ssair\inlining.jl   338 ir_inline_linetable!(linetable::V…
     6         0 …\compiler\ssair\ir.jl   304 NewNodeStream
     6         0 …\compiler\ssair\ir.jl   696 Core.Compiler.IncrementalCompact(…
     6         6 …\compiler\ssair\ir.jl  1737 iterate_compact(compact::Core.Com…
     6         0 …se\compiler\tfuncs.jl  2592 builtin_effects(𝕃::Core.Compiler.…
     6         0 …se\compiler\tfuncs.jl  2674 builtin_nothrow
     6         5 @Base\array.jl          1107 _growend!
     6         0 …se\compiler\tfuncs.jl  1552 fieldtype_tfunc(𝕃::Core.Compiler.…
     6         0 …ler\ssair\inlining.jl   671 batch_inline!(ir::Core.Compiler.I…
     6         0 …compiler\typeinfer.jl   882 typeinf_edge(interp::Core.Compile…
     6         0 …ompiler\typelimits.jl   673 tmerge(lattice::Core.Compiler.Par…
     6         0 …ompiler\typelimits.jl   685 tmerge(lattice::Core.Compiler.Con…
     6         0 …\compiler\ssair\ir.jl   861 count_added_node!(compact::Core.C…
     6         0 …\compiler\ssair\ir.jl   242 resize!(stmts::Core.Compiler.Inst…
     6         0 …compiler\typeinfer.jl   721 type_annotate!(interp::Core.Compi…
     6         4 …piler\ssair\passes.jl  1354 sroa_pass!(ir::Core.Compiler.IRCo…
     6         0 …\compiler\ssair\ir.jl   274 setindex!
     6         0 …ractinterpretation.jl  1006 maybe_get_const_prop_profitable(i…
     6         0 @Base\abstractarray.jl    98 axes
     6         6 @Base\array.jl           194 size
     6         6 …\src\ProgressMeter.jl   207 calc_check_iterations(p::Progress…
     6         0 …ler\ssair\slot2ssa.jl    61 renumber_ssa!
     6         0 …piler\ssair\passes.jl  1479 sroa_pass!(ir::Core.Compiler.IRCo…
     6         0 @Base\iterators.jl      1251 iterate(f::Base.Iterators.Flatten…
     6         0 …\compiler\ssair\ir.jl   963 insert_node_here!
     6         0 …\compiler\ssair\ir.jl  1924 just_fixup!(compact::Core.Compile…
     6         0 …ractinterpretation.jl  2108 abstract_call_known(interp::Core.…
     6         0 …ractinterpretation.jl  2069 abstract_finalizer
     6         0 …compiler\typeinfer.jl   254 _typeinf(interp::Core.Compiler.Na…
     6         0 …\compiler\ssair\ir.jl    45 block_for_inst
     6         0 …ler\inferencestate.jl   288 Core.Compiler.InferenceState(resu…
     7         4 @Base\dict.jl            241 ht_keyindex
     7         0 @COCOA\src\COCOA.jl     1368 test_concordance_optimized(model:…
     7         0 …rc\Utilities\model.jl   302 is_valid
     7         0 …s\src\ordered_dict.jl   180 rehash!(h::OrderedCollections.Ord…
     7         6 …s\src\ordered_dict.jl   250 ht_keyindex
     7         0 @Base\task.jl            887 schedule(t::Task, arg::Any; error…
     7         0 …MP\src\constraints.jl  1053 add_constraint(model::JuMP.Model,…
     7         0 …MP\src\constraints.jl   423 set_name
     7         5 …ptimizer_interface.jl  1294 set(model::JuMP.Model, attr::Math…
     7         0 @Base\dict.jl            326 _setindex!
     7         0 …rc\Utilities\model.jl   402 get
     7         0 …uct_of_constraints.jl    85 get(model::MathOptInterface.Utili…
     7         0 …uct_of_constraints.jl    85 get
     7         0 …tor_of_constraints.jl   106 get
     7         0 …ers\DenseAxisArray.jl   223 #DenseAxisArray#13
     7         0 @Base\ntuple.jl           48 ntuple
     7         0 …ers\DenseAxisArray.jl    45 build_lookup(ax::Vector{Int64})
     7         7 @Base\dict.jl            265 ht_keyindex2_shorthash!(h::Dict{I…
     7         0 …\universalfallback.jl   227 delete(uf::MathOptInterface.Utili…
     7         0 …\universalfallback.jl   219 _delete(uf::MathOptInterface.Util…
     7         0 @Base\boot.jl            891 Int32
     7         0 @Base\boot.jl            801 toInt32
     7         7 @Base\boot.jl            764 checked_trunc_sint
     7         1 @COCOA\src\COCOA.jl     1349 test_concordance_optimized(model:…
     7         5 @JuMP\src\variables.jl   986 has_upper_bound(v::JuMP.VariableR…
     7         0 …HS\src\MOI_wrapper.jl  1751 _indices_and_coefficients(model::…
     7         7 …s\src\ordered_dict.jl    14 OrderedDict
     7         0 @Base\array.jl           716 collect
     7         0 @Base\array.jl           722 _collect
     7         0 @Base\abstractarray.jl  1315 getindex
     7         0 @JuMP\src\aff_expr.jl    399 _map_aff(f::typeof(MutableArithme…
     7         7 @Base\pointer.jl         180 unsafe_store!
     7         0 @Base\task.jl           1020 wait()
     7         0 @Base\dict.jl            703 iterate
     7         0 @COCOA\src\COCOA.jl     1145 update_correlation_tracker!(track…
     7         0 @Base\floatfuncs.jl      220 isapprox
     7         1 @Base\floatfuncs.jl      224 #isapprox#910
     7         7 @Base\essentials.jl      917 getindex(A::Vector{Any}, i::Int64)
     7         0 @Base\abstractarray.jl  1500 unalias
     7         0 @Base\abstractarray.jl  1537 mightalias
     7         0 @Base\abstractarray.jl  1562 dataids
     7         7 @Base\abstractarray.jl  1561 dataids
     7         7 @COCOA\src\COCOA.jl     1545 streaming_correlation_filter(mode…
     7         7 @Base\essentials.jl      916 preduce(op::typeof(+), xs::Base.G…
     7         7 @Base\array.jl          1112 _growend!
     7         0 @Base\bitarray.jl        675 unsafe_bitgetindex
     7         3 none                       ? #23
     7         7 @Base\int.jl             372 |
     7         0 @Base\bitarray.jl         37 BitArray
     7         1 …\src\balanced_tree.jl   272 findkey(t::DataStructures.Balance…
     7         1 …lities\CleverDicts.jl   162 getindex(c::MathOptInterface.Util…
     7         2 @COBREXA\src\solver.jl   155 is_solved(opt_model::JuMP.Model)
     7         0 @Base\task.jl           1010 poptask(W::Base.IntrusiveLinkedLi…
     7         0 …ractinterpretation.jl  3299 typeinf_local(interp::Core.Compil…
     7         2 …piler\ssair\passes.jl  1334 sroa_pass!(ir::Core.Compiler.IRCo…
     7         0 @Base\array.jl           319 copyto!
     7         0 @Base\array.jl           294 copyto!
     7         7 …ataframe\dataframe.jl   259 DataFrames.DataFrame(::Pair{Symbo…
     7         0 …\compiler\ssair\ir.jl  1607 finish_current_bb!
     7         7 @Printf\src\Printf.jl    310 rmdynamic
     7         4 …compiler\utilities.jl    27 _all(f::Any, a::Core.SimpleVector)
     7         7 @Base\boot.jl            471 LineInfoNode
     7         0 …\compiler\optimize.jl   851 (::Core.Compiler.ScanStmt)(inst::…
     7         0 …piler\ssair\passes.jl  1188 sroa_pass!(ir::Core.Compiler.IRCo…
     7         0 …ler\ssair\inlining.jl   417 ir_inline_item!(compact::Core.Com…
     7         0 …ler\ssair\slot2ssa.jl    45 scan_slot_def_use(nargs::Int64, c…
     7         7 …\compiler\ssair\ir.jl     ? _useref_getindex(stmt::Any, op::I…
     7         0 …ler\ssair\inlining.jl  1407 compute_inlining_cases(info::Core…
     7         0 …ler\ssair\inlining.jl   812 compileable_specialization(mi::Co…
     7         0 …se\compiler\tfuncs.jl  1061 getfield_tfunc(𝕃::Core.Compiler.I…
     7         7 …e\compiler\cicache.jl    57 get
     7         7 …\compiler\ssair\ir.jl  1360 process_node!(compact::Core.Compi…
     7         0 …iler\ssair\domtree.jl   319 SNCA!(domtree::Core.Compiler.Gene…
     7         0 …ractinterpretation.jl  2813 abstract_eval_globalref(interp::C…
     7         0 …ractinterpretation.jl   200 abstract_call_gf_by_type(interp::…
     7         0 …compiler\utilities.jl   450 mark_throw_blocks!(src::Core.Code…
     7         0 …ler\inferencestate.jl   804 Core.Compiler.IRInterpretationSta…
     7         7 @Base\iddict.jl           86 setindex!
     7         1 @COCOA\src\COCOA.jl     1544 streaming_correlation_filter(mode…
     7         0 …\compiler\ssair\ir.jl  1734 iterate
     7         0 …\compiler\ssair\ir.jl   862 count_added_node!(compact::Core.C…
     7         0 …\compiler\ssair\ir.jl  1973 finish
     7         6 …piler\ssair\passes.jl   810 perform_lifting!(compact::Core.Co…
     7         0 …\compiler\ssair\ir.jl    38 block_for_inst
     7         0 @Base\compiler\sort.jl    68 searchsortedfirst
     7         0 @Base\compiler\sort.jl    68 #searchsortedfirst#305
     7         0 @Base\compiler\sort.jl    66 searchsortedfirst
     8         0 …ging\ConsoleLogger.jl    53 showvalue(io::IOContext{IOBuffer}…
     8         0 @Base\multimedia.jl      123 show(io::IOContext{IOBuffer}, m::…
     8         6 @JuMP\src\variables.jl   813 has_lower_bound(v::JuMP.VariableR…
     8         0 @Base\boot.jl            621 Symbol(s::String)
     8         8 @Base\boot.jl            614 _Symbol
     8         0 …s\cachingoptimizer.jl   712 is_valid
     8         0 …ies\copy\index_map.jl    67 getindex
     8         0 …lities\CleverDicts.jl   158 get(c::MathOptInterface.Utilities…
     8         0 …s\src\ordered_dict.jl   391 get
     8         0 @Base\intfuncs.jl        931 string(n::Int64; base::Int64, pad…
     8         0 @Base\channels.jl        412 put_unbuffered(c::Channel{Any}, v…
     8         1 @Base\task.jl            876 schedule
     8         0 …src\Utilities\copy.jl   178 _copy_constraints(dest::HiGHS.Opt…
     8         0 @Base\set.jl              58 Set
     8         0 @Base\set.jl              59 _Set
     8         0 @Base\set.jl              47 Set
     8         8 @Base\array.jl             ? sizehint!(a::Vector{MathOptInterf…
     8         0 …4\src\GLib\signals.jl   267 g_yield(data::UInt64)
     8         8 …uct_of_constraints.jl    59 add_constraint(model::MathOptInte…
     8         8 @Base\essentials.jl      914 getindex(A::Vector{Any}, i::Int64)
     8         0 @Base\iterators.jl       426 iterate
     8         0 @Base\iterators.jl       436 _zip_iterate_all
     8         0 @Base\iterators.jl       444 _zip_iterate_some
     8         0 @Base\boot.jl            892 Int64
     8         8 @Base\boot.jl            811 toInt64
     8         0 …HS\src\MOI_wrapper.jl  2228 optimize!(model::HiGHS.Optimizer)
     8         0 …tics\src\interface.jl   347 copy_if_mutable
     8         8 @Base\essentials.jl        ? getindex
     8         0 @Base\abstractarray.jl   527 last
     8         8 …intTrees\src\value.jl    90 preduce(op::typeof(+), xs::Base.G…
     8         8 @Base\tuple.jl            31 getindex
     8         2 …lities\CleverDicts.jl   153 get(c::MathOptInterface.Utilities…
     8         0 @Base\task.jl           1021 wait()
     8         8 @Base\array.jl          1116 (::Core.Compiler.var"#134#135"{Ve…
     8         0 …\compiler\optimize.jl   978 ipo_dataflow_analysis!(interp::Co…
     8         0 …\compiler\optimize.jl   661 refine_effects!(interp::Core.Comp…
     8         0 @Base\dict.jl            314 ht_keyindex2_shorthash!(h::Dict{I…
     8         0 …iler\ssair\domtree.jl   280 compute_domtree_nodes!(domtree::C…
     8         0 …\compiler\ssair\ir.jl  1244 renumber_ssa2!(stmt::Any, ssanums…
     8         0 …\compiler\ssair\ir.jl   220 Core.Compiler.InstructionStream(l…
     8         8 …\compiler\ssair\ir.jl  1352 process_node!(compact::Core.Compi…
     8         0 …\compiler\ssair\ir.jl  1024 kill_current_uses!(compact::Core.…
     8         0 …\compiler\ssair\ir.jl  1032 setindex!(compact::Core.Compiler.…
     8         6 …\compiler\ssair\ir.jl  1453 process_node!(compact::Core.Compi…
     8         0 …piler\ssair\passes.jl  1247 sroa_pass!(ir::Core.Compiler.IRCo…
     8         2 @Base\array.jl           647 collect
     8         1 …ler\inferencestate.jl   341 Core.Compiler.InferenceState(resu…
     8         0 …\compiler\ssair\ir.jl   499 is_relevant_expr
     8         4 @Base\tuple.jl           682 in
     8         7 …\src\ProgressMeter.jl   288 _updateProgress!(p::ProgressMeter…
     8         0 …ractinterpretation.jl  2157 abstract_call_known(interp::Core.…
     8         0 …\compiler\ssair\ir.jl  1964 non_dce_finish!
     8         0 …\compiler\ssair\ir.jl  1914 just_fixup!
     9         0 @Base\intfuncs.jl        921 string
     9         0 …s\src\ordered_dict.jl   288 ht_keyindex2(h::OrderedCollection…
     9         9 …HS\src\MOI_wrapper.jl  3234 _cfn_user_callback(callback_type:…
     9         0 …s\cachingoptimizer.jl   400 add_variable(m::MathOptInterface.…
     9         0 …\universalfallback.jl   872 get(uf::MathOptInterface.Utilitie…
     9         9 @Base\tuple.jl           159 indexed_iterate
     9         0 …HS\src\MOI_wrapper.jl  1749 _indices_and_coefficients(model::…
     9         0 …HS\src\MOI_wrapper.jl  3266 set(model::HiGHS.Optimizer, attr:…
     9         0 @COCOA\src\COCOA.jl     1101 correlation_confidence_upper_boun…
     9         0 @Base\special\log.jl     261 log(x::Float64)
     9         9 @Base\float.jl           494 /
     9         0 @Base\array.jl           626 Array
     9         9 @Base\tuple.jl             ? ht_keyindex(h::Dict{Tuple{Int64, …
     9         1 …es\src\sorted_dict.jl   212 setindex!
     9         2 …eArrays\src\linalg.jl    89 _spmatmul!(C::Vector{Float64}, A:…
     9         3 …s\src\sparsematrix.jl  3503 setindex!(A::SparseArrays.SparseM…
     9         0 @Base\bitarray.jl        403 falses
     9         0 @Base\bitarray.jl        405 falses
     9         0 @Base\bitarray.jl         71 BitArray
     9         0 @Base\array.jl           308 _copyto_impl!
     9         9 @COCOA\src\COCOA.jl     1015 StreamingCorrelation
     9         0 @Base\dict.jl            168 rehash!(h::Dict{Tuple{Symbol, Sym…
     9         0 @JuMP\src\objective.jl   344 set_objective(model::JuMP.Model, …
     9         0 …r\src\VSCodeServer.jl   154 (::VSCodeServer.var"#233#235"{Boo…
     9         0 …r\src\VSCodeServer.jl   168 macro expansion
     9         0 …r\src\VSCodeServer.jl   109 dispatch_msg(conn_endpoint::Base.…
     9         8 @COCOA\src\COCOA.jl     1859 process_concordance_batch(constra…
     9         7 @Base\array.jl           857 collect_to!(dest::Vector{Tuple{In…
     9         0 …ler\ssair\inlining.jl  1268 process_simple!(todo::Vector{Pair…
     9         0 …\compiler\ssair\ir.jl  1254 renumber_ssa2!(stmt::Any, ssanums…
     9         0 …\compiler\optimize.jl   231 ir_to_codeinf!
     9         9 …ractinterpretation.jl  2804 abstract_eval_globalref_type
     9         0 …ler\ssair\inlining.jl   702 batch_inline!(ir::Core.Compiler.I…
     9         9 …compiler\typeinfer.jl   648 store_backedges(caller::Core.Meth…
     9         0 …\compiler\ssair\ir.jl    97 compute_basic_blocks(stmts::Vecto…
     9         0 …piler\ssair\passes.jl  1407 sroa_pass!(ir::Core.Compiler.IRCo…
     9         0 …ler\ssair\inlining.jl  1874 ssa_substitute_op!(insert_node!::…
     9         0 …ractinterpretation.jl  2750 abstract_eval_statement(interp::C…
     9         1 …mpiler\typelattice.jl   537 ⊑(lattice::Core.Compiler.ConstsLa…
